Name,Acronyms,Address,Founded,Motto,WorldRank,CountryRank,Tel,Fax
Ravenshaw University,, College Square Cuttack  753 003 Odisha,1868,Knowledge is Power,9294,542, +91 (671) 261 0060, +91 (671) 261 0304
Rawalpindi Medical University,RMU, Tipu Road Rawalpindi  46000 Punjab,2017,None,8820,80, +92 (51) 928 1011,92
Rayalaseema University,RU," National Highway 18, Nandyal Road Kurnool  518 007 Andhra Pradesh",2008,Vidyaya vindate amrutham,8375,417, +91 (8518) 272 600, +91 (8518) 234 600
Rayat-Bahra University,, V.P.O. Sahauran Kharar  140 104 Punjab,2014,None,9040,514,91,91
Razi University,RU," Taghe Bostan, Baghe Abrisham, Daneshgah Blv. Kermanshah  67155 Kermanshah",1972,Ethic centered and innovative in knowledge based society,4503,50, +98 (83) 3427 6167, +98 (83) 3427 6167
Recep Tayyip Erdogan Üniversitesi,RTEÜ," Recep Tayyip Erdogan Üniversitesi Zihni Derin Yerleskesi, Fener Mah. Rize  53100 Rize",2006,None,4261,87,90,90
Red Sea University,RSU, PO Box 24 Port Sudan   Red Sea,1995,None,11175,19, +249 (311) 219 28, +249 (311) 277 78
Redeemer University College,RUC, 777 Garner Road East Ancaster  L9K 1J4 Ontario,1982,Agnus Dei Omnium Rex,5214,87, +1 (905) 648 2131, +1 (905) 648 2134
Redeemer's University,RUN," Gbongan-Osogbo Road, Akoda-Ede Ede  232103 Osun",2005,Running with a Vision,8126,39, +234 813 573 0044,234
Reed College,Reed, 3203 Se Woodstock Boulevard Portland  97202-8199 Oregon,1908,None,837,326, +1 (503) 771 1112, +1 (503) 777 7553
Reformed Church University,RCU, PO Box 80 Masvingo   Masvingo,2012,None,12663,15, +263 772 168102-5,263
Regent University,, 1000 Regent University Drive Virginia Beach  23464 Virginia,1978,Christian Leadership to Change the World,1125,448, +1 (757) 352 4127,1
Regent University College of Science and Technology,RUCST," PO Box DS 1636, Dansoman Accra   Greater Accra",2003,"Peace, Justice and Industry",10406,27, +233 (503) 030 999, +233 (302) 325 064
Regent's University London,RUL," Inner Circle, Regent's Park London  NW1 4NS London",1984,None,2656,136, +44 (20) 7487 7700,44
Regional Maritime University,RMU, PO Box 1115 Accra   Greater Accra,1983,Centre of Excellence,10185,24, +233 (302) 712 343,233
Regis College,RC, 235 Wellesley Street Weston  02493-1571 Massachusetts,1927,None,2050,789, +1 (781) 768 7000, +1 (781) 768 8339
Regis University,RU, 3333 Regis Boulevard Denver  80221-1099 Colorado,1877,Learners Becoming Leaders,1599,619, +1 (800) 388 2366, +1 (303) 964 4921
Reinhardt University,, 7300 Reinhardt Circle Waleska  30183-2981 Georgia,1883,None,4147,1414, +1 (770) 720 5600, +1 (770) 720 5602
Reitaku University,, 2-1-1 Hikarigaoka Kashiwa  277-8686 Chiba,1935,None,4327,227, +81 (471) 73 3601, +81 (471) 73 1100
Relay Graduate School of Education,," 25 Broadway, 3rd Floor New York City  10004 New York",2011,None,5531,1609, +1 (212) 228 1888,1
Renaissance University,, Private Mailbox 01183 Enugu   Enugu,2005,None,12082,141,234,234
Renmin University of China,RUC," 59 Zhongguancun Street, Haidian District Beijing  100872 Beijing",1937,Seek Truth from Facts,392,9, +86 (10) 6251 1132, +86 (10) 6251 5329
Rennes School of Business,, 2 Rue Robert d'Arbrissel Rennes  35065 Bretagne,1990,Global Responsible Pioneers | Act The World,6952,206, +33 (0)2 99 54 63 63,33
Rensselaer Polytechnic Institute,RPI, 110 8Th Street Troy  12180-3590 New York,1824,Knowledge and Thoroughness,241,120, +1 (518) 276 6000, +1 (518) 276 8702
Republic Central Colleges,RCC, Plaridel Street Angeles City  2009 Central Luzon,1945,None,12458,204, +63 (45) 322 5863, +63 (45) 322 6670
Research College of Nursing,, 2525 E. Meyer Boulevard Kansas City  64132-1199 Missouri,1905,None,9367,1748, +1 (816) 995 2800,1
REVA University,," Rukmini Knowledge Park, Kattigenahalli, Yelahanka Bangalore  560 064 Karnataka",2013,None,6949,278,91,91
Rezeknes Tehnologiju Akademija,RTA, Atbrîvosanas aleja 115 Rezekne  LV-4601 Latgale,1993,None,4755,4, +371 28325368, +371 (646) 24278
Rheinische Fachhochschule Köln,RFH, Schaevenstr. 1 a-b Köln  50676 North Rhine-Westphalia,1971,None,5420,270, +49 (221) 20302 0, +49 (221) 20302 49
Rheinische Friedrich-Wilhelms-Universität Bonn,UNIBONN, Regina-Pacis-Weg 3 Bonn  53113 North Rhine-Westphalia,1818,None,238,13, +49 (228) 73 0, +49 (228) 73 7451
Rheinisch-Westfälische Technische Hochschule Aachen,RWTH Aachen, Templergraben 55 Aachen  52062 North Rhine-Westphalia,1870,Zukunft beginnt mit uns,105,2, +49 (241) 801, +49 (241) 80 92312
Rhema University,RU," 153 Aba-Owerri Road, Abayi Aba  450272 Abia",2009,Equipping Humanity for Excellence,11494,122, +234 (816) 208 1174,234
Rhode Island College,RIC, 600 Mount Pleasant Avenue Providence  02908 Rhode Island,1854,Reach. Inspire. Connect.,1115,442, +1 (401) 456 8000, +1 (401) 456 8817
Rhode Island School of Design,RISD, 2 College Street Providence  02903-2784 Rhode Island,1877,None,767,293, +1 (401) 454 6100, +1 (401) 454 6320
Rhodes College,, 2000 North Parkway Memphis  38112-1690 Tennessee,1848,"Truth, Loyalty, Service",1368,531, +1 (901) 843 3000, +1 (901) 843 3718
Rhodes University,RU, 94 Drostdy Road Grahamstown  6140 Eastern Cape,1904,"Vis, virtus, veritas",1175,8, +27 (46) 603 8111, +27 (46) 622 8444
Riara University,RU," Mbagathi Way, PO Box 49940 Nairobi  00100 Nairobi",2012,None,9076,25, +254 0703 038 000,254
"Richmond, The American International University in London",RAIUL," Queen's Road, Richmond upon Thames London  TW10 6JP London",1972,Unity in Diversity,3893,147, +44 (20) 8332 9000, +44 (20) 8332 1596
Richmont Graduate University,, 1815 McCallie Avenue Chattanooga  37404 Tennessee,1933,None,9393,1749, +1 (423) 226 4574,1
Rider University,, 2083 Lawrence Road Lawrenceville  08648-3099 New Jersey,1865,In Omnia Paratus,1035,407, +1 (609) 896 5000, +1 (609) 895 6645
Rift Valley University,RVU,  Addis Ababa  121959 Oromia Region,2000,Excellence for Developmemt!,11670,19, +251 930 470 877, +251 (11) 470 9985
Rigas Aeronavigacijas instituts,RAI, Mežkalnu iela 9 Riga  1058 Riga,1992,None,11088,26, +371 (7) 677831, +371 (7) 677831
Rigas Ekonomikas augstskola,SSE Riga, Strelnieku iela 4a Riga  1010 Riga,1994,None,5844,9, +371 670 15800, +371 678 30249
Rigas Juridiska augstskola,RGSL, Strelnieku iela 4 k-2 Riga  1010 Riga,1998,None,5936,11, +371 6703 9230, +371 6703 9240
Rigas Starptautiska ekonomikas un biznesa administracijas augstskola,RISEBA, Meža iela 3 Riga  LV-1048 Riga,1992,Place where business meets arts,7429,20, +371 67 500 265, +371 67 500 252
Rigas Stradina Universitate,RSU, Dzirciema iela 16 Riga  1007 Riga,1950,"Ars longa, vita brevis",4925,5, +371 67409262, +371 67471815
Rigas Tehniska universitate,RTU, Kalku Street 1 Riga  1658 Riga,1862,The World Demands Technical Minds!,1806,2, +371 (67) 089 300, +371 (67) 089 302
Rijksuniversiteit Groningen,RUG, Broerstraat 5 Groningen  9712 CP Groningen,1614,Verbum domini lucerna pedibus nostris,227,4, +31 (50) 363 5420, +31 (50) 363 7100
Rikkyo University,," 3-34-1 Nishi Ikebukuro, Toshima-ku Tokyo  171-8501 Tokyo",1922,Pro Deo et Patria,1188,22, +81 (3) 3985 2208, +81 (3) 3985 2826
RIMT University,RIMT, Opposite floating restaurant Mandi Gobindgarh  147 301 Punjab,2015,Education for life,9965,635, +91 1800 137 0022,91
Ringling College of Art and Design,RCAD, 2700 North Tamiami Trail Sarasota  34234-5895 Florida,1931,None,2106,815, +1 (800) 255 7695, +1 (941) 359 7517
Riphah International University,RIU," Hajj Complex Road, Sector I-14 Islamabad  46000 Islamabad CT",1995,Islamic Values - International Standards,3265,7, +92 (51) 111 510 510, +92 (51) 546 9636
Ripon College,, 300 West Seward Street Ripon  54971-0248 Wisconsin,1851,Fides Christi Scientia,2480,941, +1 (920) 748 8115, +1 (920) 748 8335
Rissho University,," 4-2-16 Osaki, Shinagawa-ku Tokyo  141-8602 Tokyo",1924,Seek truth and show sincerity,3908,187, +81 (3) 3492 6649, +81 (3) 5487 3347
Ritman University,, 104B Umuahia Road Ikot Ekpene   Akwa Ibom,2015,None,12297,147, +234 (803) 701 5557,234
Ritsumeikan Asia Pacific University,APU, 1-1 Jumonjibaru Beppu  874-8577 Oita,2000,"Freedom, Peace and Humanism",2135,68, +81 (977) 78 1119, +81 (977) 78 1121
Ritsumeikan University,, 56-1 Toji-in Kyoto  603-8577 Kyoto,1899,Beyond Borders,394,6, +81 (75) 465 1111, +81 (75) 465 8160
Rivers State University,RSU," Ikwerre Road, Nkoplu Oroworukwo, Private Mailbox 5080, Nkpoku Oroworukwo Port Harcourt   Rivers",1980,Excellence and Creativity,5381,10, +234 (709) 541 5002, +234 803 312 6790
Rivier University,Riv, 420 South Main Street Nashua  03060 New Hampshire,1933,None,3015,1108, +1 (603) 888 1311,1
Rivne State Humanitarian University,RSHU, Stepan Bandera Street 12 Rivne  33028 Rivne Oblast,1940,None,7958,122, +380 (362) 267 865,380
Rizal Technological University,RTU, Boni Avenue Mandaluyong City  1550 National Capital Region,1969,None,10710,110, +63 (2) 533 6041, +63 (2) 532 6041
RK University,RKU," Kastubadham, Bhavnagar Highway, Tramba Rajkot  360 020 Gujarat",2011,None,9801,620,91,91
RKDF University,," Airport Bypass Road, Gandhi Nagar Bhopal  462 033 Madhya Pradesh",2011,Moving Toward A Better Tomorrow,10556,710,91,91
RMIT University,RMIT, 124 La Trobe Street Melbourne  3000 Victoria,1887,Perita manus mens exculta,164,8, +61 (0)3 9925 2000, +61 (0)3 9663 6925
Roanoke College,, 221 College Lane Salem  24153-3794 Virginia,1842,Palmam qui meruit ferat,1809,694, +1 (540) 375 2500, +1 (540) 375 2205
Robert Gordon University,RGU, Garthdee Aberdeen  AB10 7QB Scotland,1992,Omni Nunc Arte Magistra,1163,96, +44 (1224) 262 000, +44 (1224) 262 147
Robert Morris University,RMU, 6001 University Boulevard Moon Township  15108-1189 Pennsylvania,1921,None,2242,867, +1 (800) 762 0097, +1 (412) 397 5871
Robert Schumann Hochschule Düsseldorf,RSH Düsseldorf, Fischerstrasse 110 Düsseldorf  40476 North Rhine-Westphalia,1935,None,3324,167, +49 (211) 49180, +49 (211) 491 1618
Roberts Wesleyan College,RWC, 2301 Westside Drive Rochester  14624 New York,1866,Ora et Labora,3233,1178, +1 (585) 594 6000, +1 (585) 594 6371
Rochester Institute of Technology,RIT, 1 Lomb Memorial Drive Rochester  14623-5603 New York,1829,A Category-of-One University,152,93, +1 (585) 475 2411, +1 (585) 475 7424
Rochester Institute of Technology Croatia,RIT Croatia, Don Frana Bulica 6 Dubrovnik  20000 Dubrovnik-Neretva,1995,None,7248,10,385,385
"Rochester Institute of Technology, Dubai",RIT Dubai," PO Box 341055, Techno Point Building, 1st Floor, Dubai Silicon Oasis Dubai  341055 Dubai",2008,Imagine the possibilities...,Un,Un, +971 (4) 371 2000,971
Rochester University,RU, 800 West Avon Road Rochester Hills  48307 Michigan,1959,None,5680,1623, +1 (248) 218 2000, +1 (248) 218 2035
Rockford University,RU, 5050 E State Street Rockford  61108-2311 Illinois,1847,Decus et Veritas,5320,1584, +1 (815) 226 4000, +1 (815) 226 2822
Rockhurst University,Rockhurst, 1100 Rockhurst Road Kansas City  64110-2561 Missouri,1910,Sapientia Aedificavit Sibi Domum,2909,1078, +1 (816) 501 4000, +1 (816) 501 4588
Rockview University,RU," 3rd Floor, Provident House, Cairo Road Lusaka   Lusaka",,Proficiency and Excellency,12857,30, +260 967 967 961,260
Rocky Mountain College,RMC, 1511 Poly Drive Billings  59102-1796 Montana,1878,None,3207,1173, +1 (406) 657 1000, +1 (406) 259 9751
Rocky Mountain College of Art and Design,RMCAD, 1600 Pierce Street Lakewood  80214 Colorado,1963,None,3934,1368, +1 (303) 753 6046, +1 (303) 759 4970
Rocky Mountain University of Health Professions,RMUoHP, 122 East 1700 South Provo  84606 Utah,1998,None,7814,1717, +1 (801) 375 5125,1
Rocky Vista University,, 8401 S Chambers Road Parker  80134 Colorado,2006,None,7222,1699, +1 (303) 373 2008,1
Röda Korsets högskola,RKH, Hälsovägen 11 Huddinge  141 57 Stockholm County,1867,None,7866,37, +46 (8) 587 516 00,46
Roger Williams University,RWU, One Old Ferry Road Bristol  02809-2923 Rhode Island,1956,Magna est veritas,1447,559, +1 (401) 253 1040,1
Rogers State University,RSU, 1701 W Will Rogers Boulevard Claremore  74017-3252 Oklahoma,1909,Tradition Innovation Excellence,2549,969, +1 (918) 343 7777,1
Roi-et Rajabhat University,RERU," 113 Moo 12 Roi-et-Ponthong Road, Selaphoom Roi Et  45120 Roi Et",2001,None,7877,87, +66 (43) 518 231, +66 (43) 556 009
Rollins College,Rollins, 1000 Holt Avenue Winter Park  32789-4499 Florida,1885,Fiat Lux,1257,492, +1 (407) 646 2000,1
Romblon State University,RSU, Barangay Liwanag Odiongan  5505 Mimaropa,1962,None,12265,199, +63 (42) 567 5273, +63 (42) 567 5270
Rongo University,RU," Kitere Hill, 8; PO Box 103 Rongo  40404 Migori",2011,None,11074,53,254,254
Roosevelt University,RU, 430 S Michigan Avenue Chicago  60605-1394 Illinois,1945,Just Watch Me,1452,562, +1 (312) 341 3500, +1 (312) 341 6377
Rosalind Franklin University of Medicine and Science,RFU, 3333 Green Bay Road North Chicago  60064-3095 Illinois,1912,Vita In Inventione,3438,1242, +1 (847) 578 3000, +1 (847) 578 3000
Rose Bruford College,RBC," Lamorbey Park, Burnt Oak Lane London  DA15 9DF London",1950,None,5418,164, +44 (20) 8308 2600,44
Rose-Hulman Institute of Technology,RHIT, 5500 Wabash Avenue Terre Haute  47803-3920 Indiana,1874,Labor et scientia,1150,460, +1 (812) 877 1511, +1 (812) 877 8941
Roseman University of Health Sciences,RUHS, 11 Sunset Way Henderson  89014 Nevada,1999,None,4567,1488, +1 (702) 990 4433,1
Rosemont College,, 1400 Montgomery Avenue Rosemont  19010-1699 Pennsylvania,1921,Levavi oculos meos in montes,2475,937, +1 (610) 527 0200, +1 (610) 527 0341
Roskilde Universitet,RUC," Universitetsvej 1, Postboks 260 Roskilde  4000 Region Zealand",1972,In tranquillo mors; in fluctu vita,1302,7, +45 4674 2000, +45 4674 3000
Ross University School of Medicine,Ross U, PO Box 266 Roseau   ,1978,None,4192,1, +1 767 445 5355, +1 767 445 5383
Rossiya Davlat Neft va Gaz Universitetining Toshkent Shahridagi Filiali,GRDNGUTF," 34 Durmon Yo'li Street, Mirzo-Ulugbek District Tashkent  100125 Tashkent",2007,None,9418,29, +998 (71) 262 7091,998
Rossiya iqtisodiyot universitetining Toshkent shahridagi filiali,PRIUTF, 49 Islam Karimov Street Tashkent  100003 Tashkent,2001,None,12148,62, +998 (71) 232 6023, +998 (71) 232 6022
Rostov State Medical University,RostGMU," 29, Nahichevansky Lane Rostov-on-Don  344022 Rostov Oblast",1930,Its a Time to be a Professional,5196,221, +7 (863) 253 7600, +7 (863) 250 4092
Rostov State University of Economics,RSUE," ul. Bolshaya Sadovaya, 69 Rostov-on-Don  344002 Rostov Oblast",1931,None,6087,269, +7 (863) 237 0253, +7 (863) 237 0253
Rowan University,RU, 201 Mullica Hill Road Glassboro  08028 New Jersey,1923,Eruditio spes mundi,821,318, +1 (856) 256 4000, +1 (856) 256 5238
Royal Academy of Cambodia,RAC," Russian Federation Boulevard, Sangkat Kakab, Khan Porsenchey Phnom Penh   Phnom Penh",1965,None,11685,29, +855 (23) 890 180, +855 (23) 890 180
"Royal Academy of Music, University of London",RAM, Marylebone Road London  NW1 5HT London,1822,None,2173,123, +44 (20) 7873 7373, +44 (20) 7873 7374
Royal Agricultural University,RAU, Stroud Road Cirencester  GL7 6JS South West England,2013,Avorum Cultus Pecorumque,4336,155, +44 (1285) 652 531, +44 (1285) 650 219
Royal College of Art,RCA, Kensington Gore London  SW7 2EU London,1896,None,823,84, +44 (20) 7590 4444, +44 (20) 7590 4500
Royal College of Music,RCM, Prince Consort Road London  SW7 2BS London,1882,None,1927,115, +44 (20) 7591 4300, +44 (20) 7589 7740
Royal College of Surgeons in Ireland,RCSI, 123 St. Stephens Green Dublin  D02 YN77 County Dublin,1784,Consilio Manuque,Un,Un, +353 (1) 402 2156, +353 (1) 402 2458
Royal College of Surgeons in Ireland - Medical University of Bahrain,RCSI Bahrain," Building 2441, Road 2835, Block 228 Busaiteen  15503 Muharraq Governorate",2004,Consilio Manuque,Un,Un, +973 (17) 351 450, +973 (17) 330 906
Royal Conservatoire of Scotland,RCS, 100 Renfrew Street Glasgow  G2 3DB Scotland,1993,None,3860,146, +44 (141) 332 4101, +44 (141) 332 8901
"Royal Holloway, University of London",RHUL, Egham Hill Egham  TW20 0EX South East England,1849,Esse Quam Videri,564,49, +44 (1784) 434 455, +44 (1784) 437 520
Royal Irish Academy of Music,RIAM, 36-38 Westland Row Dublin   County Dublin,1848,None,6572,25, +353 (1) 676 4412, +353 (1) 662 2798
Royal Military College of Canada,RMC," PO Box 17000, Station Forces Kingston  K7K 7B4 Ontario",1876,"Vérité, Devoir, Vaillance",2683,70, +1 (866) 762 2672, +1 (613) 541 6000
Royal Northern College of Music,RNCM, 124 Oxford Road Manchester  M13 9RD North West England,1973,None,3954,149, +44 (161) 907 5200, +44 (161) 273 7611
Royal Roads University,RRU, 2005 Sooke Road Victoria  V9B 5Y2 British Columbia,1995,Canada's University for Working Professionals,1234,44, +1 (250) 391 2511, +1 (250) 391 2500
Royal University for Women,RUW, PO Box 37400 West Riffa   Southern Governorate,2005,Where Women Excel,8130,6, +973 (17) 764 444, +973 (17) 764 445
Royal University of Agriculture,RUA," PO Box 2696, Chamkar Daung, Dangkor District Phnom Penh  12401 Phnom Penh",1964,None,9578,8, +855 (23) 219 829, +855 (23) 219 690
Royal University of Dhaka,RUD," House- 2, Road-10, Block- E, Banani Dhaka  1213 Dhaka",2003,New Horizon in Academic Excellence,10572,71, +880 (2) 984 1628, +880 (2) 988 6150
Royal University of Fine Arts,RUFA," 72, St.19 (Yukunthor), Sangkat, Cheychumnas, Khan Doun Penh Phnom Penh   Phnom Penh",1979,None,9973,14, +855 (23) 986 417, +855 (23) 986 417
Royal University of Law and Economics,RULE," Monivong Blvd, District Tonle Basac, Khan Chamkamon Phnom Penh   Phnom Penh",2003,None,9647,9, +855 (23) 214 953, +855 (23) 214 953
Royal University of Phnom Penh,RUPP," Russian Federation Boulevard, Tuol Kork District Phnom Penh  12156 Phnom Penh",1960,Building Human Resources For Nation,6139,1, +855 (23) 884 523, +855 (23) 880 649
Royal Veterinary College University of London,RVC, Royal College Street; Camden London  NW1 0TU London,1791,Venienti Occurrite Morbo,1391,104, +44 (20) 7468 5000, +44 (20) 7388 2342
Royan Institute of Higher Education,,  Pul-e Khomri   Baghlan,,None,Un,Un,93,93
RRiF Visoka škola za financijski menadžment,, Marticeva 29 Zagreb  10000 Zagreb,,None,8443,14,385,385
Ruaha Catholic University,RUCU, PO Box 774 Iringa   Iringa,,None,10010,15, +255 (27) 02431, +255 (27) 02563
RUDN University,, ul. Mikluho-Maklaja 6 Moscow  117198 Moscow,1960,Discover the World in One University!,831,10, +7 (499) 936 8787, +7 (95) 433 1511
Rudny Industrial Institute,RII," 50 let Oktyabrya Str., 38 Rudny  111500 Kostanay Region",1959,None,8823,51, +7 (71431) 5 07 03, +7 (71431) 5 07 03
Ruhr-Universität Bochum,RUB, Universitätsstrasse 150 Bochum  44801 North Rhine-Westphalia,1962,menschlich -weltoffen -leistungsstark,166,6, +49 (234) 32 25483, +49 (234) 32 14684
Rumbek University,RU,  Rumbek   Lakes,2010,None,Un,Un,211,211
Ruppin Academic Center,,  Emek Hefer  4025000 Central District,1949,None,6009,22, +972 (9) 898 3030, +972 (9) 898 3090
Ruprecht-Karls-Universität Heidelberg,, Grabengasse 1 Heidelberg  69117 Baden-Wurttemberg,1386,Semper Apertus,174,7, +49 (6221) 540, +49 (6221) 54 2618
Rusangu University,RU, PO Box 660391 Monze  10101 Southern Province,2003,Educating for Service,10144,6, +260 976 271 138, +260 (213) 255 471
Rush University,, 600 S Paulina Street Chicago  60612 Illinois,1972,Ministrare per scientiam,2580,981, +1 (312) 942 7100, +1 (312) 942 2100
Rusizi International University,RIU, PO Box 360 Rusizi   Western Province,2014,None,Un,Un, +250 782 035 785,250
Russian National Research Medical University,RNRMU," ul. Ostrovityanova, 1 Moscow  117997 Moscow",1906,None,2272,51, +7 (495) 434 3074, +7 (495) 434 0329
Russian New University,," Radio, 22 Moscow  105005 Moscow",1991,None,3091,87, +7 (495) 105 0383, +7 (495) 105 0381
Russian Presidential Academy of National Economy and Public Administration,RANEPA," 82- 84, Prospect Vernadskogo Moscow  119571 Moscow",1977,None,401,4, +7 (495) 663 6084,7
Russian State Agricultural University,," st. Timiryazevskaya, 49 Moscow  127550 Moscow",1865,None,2930,76, +7 (495) 976 0480, +7 (495) 976 2910
Russian State Geological Prospecting University,MGRI-RSGPU, ul. Mikluho-Maklaya 23 Moscow  117873 Moscow,1918,Mente et Malleo,5671,245, +7 (495) 433 5633, +7 (495) 433 4144
Russian State Hydrometeorological University,RSHU, 98 Malookhtinskiy Avenue Saint Petersburg  195196 Saint Petersburg,1930,None,3684,117, +7 (812) 444 4163, +7 (812) 444 6090
Russian State Institute of Performing Arts,," Mokhovaia, 34 Saint Petersburg   Saint Petersburg",1779,None,6989,307, +7 (812) 273 1072, +7 (812) 272 1789
Russian State Social University,RSSU," 4-1, Vilgelma Pika Street Moscow  129226 Moscow",1991,"Professionalism, Responsibility, Prestige",1939,43, +7 (495) 255 6767, +7 (495) 255 6767
Russian State University A.N. Kosygin,," ul. Sadovnicheskaya, 33, Building 1 Moscow  113806 Moscow",1930,"We honor traditions, we aspire to innovations!",4313,163, +7 (495) 951 3148, +7 (495) 953 6578
Russian State University for the Humanities,RSUH, pl. Mjusskaja 6 Moscow  125267 Moscow,1991,"Centuries-old Tradition, Contemporary Technology",1296,24, +7 (95) 250 2016, +7 (95) 250 5109
Russian State University of Oil and Gas,, prosp. Leninskij 65 Moscow  117917 Moscow,1930,None,1991,45, +7 (95) 930 92 25, +7 (95) 135 8895
"Russian State University of Physical Culture, Sport and Tourism",RSUPES&T," Lilac Avenue, 4 Moscow  105122 Moscow",1918,None,2551,61, +7 (499) 166 5490, +7 (499) 166 5490
Russian State University of Tourism and Services,," p. Cherkizovo, Main, 99 Moscow  141220 Moscow",1952,None,6667,298, +7 (495) 993 3317, +7 (495) 993 3317
Russian University of Transport,RUT," Minayevskiy Pereulok, 2 Moscow  127055 Moscow",1896,We create movement!,3022,80, +7 (95) 281 3177, +7 (95) 281 1340
Russian-Armenian University,RAU, 123 Hovsep Emin Street Yerevan  0051 Yerevan,1997,None,5961,4, +374 (10) 261 193, +374 (10) 221 463
Russian-Tajik Slavonic University,RTSU, Tursun-zade str. 30 Dushanbe  734025 Dushanbe,1996,None,8348,3, +992 (37) 221 3550, +992 (37) 221 3550
Rust College,RC, 150 Rust Avenue Holly Springs  38635 Mississippi,1866,By Their Fruits Ye Shall Know Them,4781,1520, +1 (662) 252 8000, +1 (662) 252 6107
Rustaq College of Education,CAS Rustaq, PO Box 10 Al-Rustaq  329 Al Batinah South,1987,None,11456,35, +968 2677 4823,968
"Rutgers, The State University of New Jersey",Rutgers, 83 Somerset Street New Brunswick  08901-1281 New Jersey,1766,Sol iustitiae et occidentem illustra,38,34, +1 (732) 932 1766,1
Ryazan State Agrotechnological University,RGATU, 1 Kostycheva St Ryazan  390044 Ryazan Oblast,1949,None,8267,335, +7 (4912) 35 35 01, +7 (4912) 34 30 96
Ryazan State Medical University,RSMU," ul. Vyssokovoltnaya, 9 Ryazan  390026 Ryazan Oblast",1943,None,4513,171, +7 (4912) 45 08 29, +7 (4912) 46 08 01
Ryazan State Radio Engineering University,RSREU," Gagarin str, 59 / 1 Ryazan  391000 Ryazan Oblast",1952,None,6462,289, +7 (4912) 721 844, +7 (4912) 722 215
Ryazan State University,RSU, Svoboda Str. 46 Ryazan  390000 Ryazan Oblast,1916,University Education for the Future,4645,179, +7 (4912) 280 584, +7 (4912) 281 435
Rybinsk State Aviation Technical University,RASU, ul. Puškina 53 Rybinsk  152934 Yaroslavl Oblast,1955,None,8387,339, +7 (855) 520 990, +7 (855) 213 964
Ryerson University,RU, 350 Victoria Street Toronto  M5B 2K3 Ontario,1948,Mente et Artificio,191,16, +1 (416) 979 5000, +1 (416) 979 5221
Ryotokuji University,,  Urayasu   Chiba,2006,None,9125,690,81,81
Ryukoku University,, 67 Tsukamoto-cho Kyoto  612-8577 Kyoto,1639,None,1400,35, +81 (75) 642 1111,81
Ryutsu Keizai University,, 120 Hirahata Ryugasaki  301-8555 Ibaraki,1965,Jitsugaku Syugi,5121,308, +81 (297) 64 0001, +81 (297) 64 0011
S. Toraighyrov Pavlodar State University,ToU," Lomova str., 64 Pavlodar  140008 Pavlodar Region",1960,None,4650,10, +7 (7182) 67-36-85, +7 (7182) 67-37-02
Saba University,SU, PO Box 14400 Sana'a   Sanaa,1994,None,11487,17, +967 (1) 205 749, +967 (1) 219 276
Sabanci Üniversitesi,SU," Sabanci Üniversite Orta Mah. Üniversite Caddesi No:27, Orhanli Tuzla Istanbul  34956 Istanbul",1996,None,1159,11, +90 (216) 483 9000, +90 (216) 483 9005
Sabaragamuwa University of Sri Lanka,SUSL, PO Box 02 Belihuloya  70140 Sabaragamuwa,1995,Naththi Pagnna Sama Aabha,7716,10, +94 (45) 228 0014, +94 (45) 228 0128
Sabarmati University,SU," Sardar Patel Ring Road, Ognaj Ahmedabad  382 481 Gujarat",2009,Being Centre of Excellence in Higher Education,10654,726, +91 9081911124, +91 (2717) 242 329
Saber Institute of Higher Education,SIHE,  Kabul   Kabul,,None,13303,82, +93 (20) 240 5079,93
Sabratha University,,  Sabratha   Tripolitania,2015,O my Lord! advance me in knowledge,11982,17,218,218
Sabzevar University of Medical Sciences,, Asadabadi St. Sabzevar   Razavi Khorasan,1955,None,6527,86,98, +98 (51) 4401 1013
Sabzevar University of New Technologies,SUNT,  Sabzevar   Razavi Khorasan,,None,Un,Un,98,98
Sacred Heart College,SHC, 1 Merchan Lucena City  4301 Calabarzon,1884,None,11460,153, +63 (42) 373 6167, +63 (42) 373 4240
Sacred Heart University,SHU, 5151 Park Avenue Fairfield  06825-1000 Connecticut,1963,Where personal attention leads to personal achievement,1531,586, +1 (203) 371 7999, +1 (203) 365 7652
Sadat Institute of Higher Education,SIHE,  Mazar-i-Sharif   Balkh,,None,Un,Un, +93 (78) 111 2112,93
Sadjad University of Technology,SUT, No. 64 Jalal Al Ahmad Street Mashhad  91881-48848 Razavi Khorasan,2015,None,5087,61, +98 (51) 3602 9000, +98 (51) 3602 9110
Saga University,, 1 Honjo-machi Saga  840-8502 Saga,1949,Aim at the leap of the further education and research,2427,84, +81 (952) 28 8168, +81 (952) 28 8819
Sagaing University,,  Sagaing   Sagaing,2000,None,13336,71,95,95
Sagaing University of Education,,  Sagaing   Sagaing,1992,None,13350,76, +95 9 961 518475,95
Sagami Women's University,, 2-1-1 Buhkyo Sagamihara  228-8533 Kanagawa,1949,None,5589,363, +81 (42) 742 1411, +81 (42) 742 1732
Sage University,SAGE," Kailod Kartal, Indore-Dewas By-Pass Road Indore  452 020 Madhya Pradesh",,None,8260,405, +91 (731) 290 6986,91
Saginaw Valley State University,SVSU, 7400 Bay Road University Center  48710-0001 Michigan,1963,Something More. Something Better.,1894,727, +1 (989) 964 4000, +1 (989) 964 0180
